userName,content,score,at
Pengguna Google,tambah kan opsi block akun penjual yg curang,5,2026-03-06 09:21:28
Pengguna Google,baik,5,2026-03-06 09:21:19
Pengguna Google,apa apaan vocher nya ga bisa di pake terus pengiriman sekarang beda sama sebelumnya shope makin ke sini makin lelet pengirimanya,1,2026-03-06 09:21:15
Pengguna Google,sangat2 bagus aman la kalau soal belanja,5,2026-03-06 09:20:42
Pengguna Google,mantap shopee pokoknya,5,2026-03-06 09:20:07
Pengguna Google,"kurir shoope sangat lambat seperti kura² , ,paket saya stuck dari bulan 2 sampai sekarang tak ada kabar berita .",2,2026-03-06 09:18:42
Pengguna Google,"Pengalaman buruk, paket ngak sampai² udah lebih dri tgl estimasi tibah. gak ada chet dri kurir setempat, di hubungi penjual gak ada kepastian, di hubungi kantor shopee gak ada respon baik, malahan Chet dan tfln gak di respon.",1,2026-03-06 09:18:08
Pengguna Google,Mantap. bagus.,5,2026-03-06 09:15:38
Pengguna Google,"kenapa ga bisa dipesen ya?udh ganti beberapa akun ttp ga bisa,pdhl akun masih baru loh?",3,2026-03-06 09:15:38
Pengguna Google,aplikasi nya bagus cuman lelet aja paket nyampe,3,2026-03-06 09:11:52
Pengguna Google,so far so good,5,2026-03-06 09:11:15
Pengguna Google,sering ada diskon,5,2026-03-06 09:09:54
Pengguna Google,Sangat mempermudah beli kebutuhan,5,2026-03-06 09:09:22
Pengguna Google,mantappp👍👍👍,5,2026-03-06 09:07:56
Pengguna Google,ok,5,2026-03-06 09:05:47
Pengguna Google,"beduk berkah sudah selesai pasti ""terjadi kesalahan""",1,2026-03-06 09:04:15
Pengguna Google,"selalu dicancel karena sy terindikasi transaksi tidak wajar/mencurigakan.. payahh,, pdhl sy beli biasa ga pake akal2in/trik2 apapun",1,2026-03-06 09:03:41
Pengguna Google,apk ini sangat bagus dan populer si daerah mana pun😃,1,2026-03-06 09:03:08
Pengguna Google,tidak ada toko tipu2,5,2026-03-06 09:00:42
Pengguna Google,akun saya mau d hack kk tolong saya..,2,2026-03-06 08:58:22
Pengguna Google,semua barang yg saya beli di shopee tidak pernah bohong yg saya beli semua nya reel dan sesuai dgn yg saya pesan saya sangat suka belanja di shopee terimakasih shopee 😘👍,5,2026-03-06 08:54:19
Pengguna Google,"Dasar CS gk guna, cuma bisa kasih jawaban template, GK bisa kasih solusi dan jawaban relevan. Shopee makin hari makin jelek kualitas pelayanannya. Ekspedisi ngawur, rute nyasar, pengiriman molor jauh, estimasi berubah-ubah suka2 kalian. Permainan ekspedisi. Mediasi dan peninjau jg gak guna. Udh dikasih bukti sesuai S&K, mau ditunjukkan fakta pun percuma. Sesuka kalian bikin keputusan sepihak tanpa ada diskusi.",1,2026-03-06 08:52:46
Pengguna Google,"perhatian buat yg mau beli di tizzel id,, saya pernah beli, barang yg dijual itu barang rusak.. 260221AHQU78YX itu nomor bukti pesanannya... Resleting nya gak bisa dibuka..... Barang gak layak pakai dikirim... mohon pihak Shopee tidak melakukan pembiaran pedagang seperti itu",5,2026-03-06 08:51:44
Pengguna Google,"terimksh shope ,,aplikasi ny ckup memuaskan ,memudahkan kita untuk memenuhi kebutuhan dan gak hrus keluar rumah ,,,the best dech shope",5,2026-03-06 08:50:26
Pengguna Google,"pesanan banyak yg stuck, ujung2nya gak nyampe. parah pelayanannya.",1,2026-03-06 08:48:16
Pengguna Google,Belanja di Shopee pelayanannya lebih meningkat daripada waktu-waktu yang lalu,5,2026-03-06 08:45:46
Pengguna Google,"Pelayanan shopee makin hari makin kacau. CS g kompeten, g mampu nanganin kendala Cust. Tim mediasi jga, asal buat keputusan tanpa ada diskusi, dan hobi bgt kasih alesan dan permintaan yg GK maksense. Pengiriman semakin molor, estimasi berubah-ubah. Shopee KLO GK mampu konsisten melayani, tutup aja dah.",1,2026-03-06 08:44:40
Pengguna Google,pengiriman tidak sesua terus,1,2026-03-06 08:44:35
Pengguna Google,kenapa pesanan ku belum sampai ke tempat ku kak,5,2026-03-06 08:43:00
Pengguna Google,"APLIKASI PERBUDAKAN , JANGAN PADA INSTALL , APLIKASI GAJELAS",1,2026-03-06 08:40:57
Pengguna Google,terbaik👍,5,2026-03-06 08:38:36
Pengguna Google,pengiriman lama. alasan kurir alamat tidak lengkap. padahal alamat saya sudah lengkap dan ada mapnya. setelah menghubungi via WA kurir alasan hujan dan macet. makin ke sini makin tidak profesional aja pelayanannya shopee ini. asal kerja. banyak penipuan mengatasnamakan shopee juga.,1,2026-03-06 08:34:43
Pengguna Google,bagus banget,5,2026-03-06 08:34:13
Pengguna Google,min. aku mau bayar shopee paylater. tp hp dan nomor saya hilang gimana caranya ya min,5,2026-03-06 08:32:28
Pengguna Google,Shopee tolomg kembalikna fitur ubah ekspedisi. Jadi ngga bisa milih ekspedisi kesukaan pas pesen barang. Paketku jadi ngga diterima sama yang bersangkutan nih karna ngga bisa milih ekspedisi kesukaan 😭 Tolong kembalikan lagi fitur ubah ekspedisi. Terima kasih,2,2026-03-06 08:32:11
Pengguna Google,Top👍〽️✨️✨️,5,2026-03-06 08:31:49
Pengguna Google,"aplikasi belanja online terbaik yang pernah aku miliki,tolong dong pihak shopee akun spaylater aku dibekukan,karena telat bayar cicilan satu bulan, tapi tolongg aktifkan lagi akun shopeepaylater ku, 🙏",5,2026-03-06 08:31:29
Pengguna Google,good job,5,2026-03-06 08:29:51
Pengguna Google,"tolong, kalau sedang chat jangan tiba tiba muncul iklan, cape cape panjang ngetik panjang lebar, ketika mau di kirim tiba tiba jadi pencarian iphone, yang saya sendiri tidak mencari barang tsb atau menyentuh logo search. kau tahu? saya harus ngetik lagi awal, buang waktu. benahi aplikasi mu.",1,2026-03-06 08:26:25
Pengguna Google,mantap..,5,2026-03-06 08:26:20
Pengguna Google,alhamdulillah aplikasi sophee bagus... walau lama pengembalian dananya tapi masalah selesai bintang 5 ...,5,2026-03-06 08:25:08
Pengguna Google,sangat memuaskan,5,2026-03-06 08:23:51
Pengguna Google,tempat belanja online terbaik,5,2026-03-06 08:22:58
Pengguna Google,"selau pengiriman lelet dan tertunda,apalagi tidak bisa menghubungi kurir,barang juga sering jelek",2,2026-03-06 08:20:58
Pengguna Google,bos knpa shopy leter d batesin bos pdhal tagIan udh g ad,5,2026-03-06 08:20:50
Pengguna Google,"makin kesini makin lama pengirimannya dah beberapa kali paket ngga sesuai estimasi, molor mulu, yg terakhir sampai saya ambil sendiri ke gudang spx pun dijawab orang gudang gabisa kacau banget pengirimannya skip aja lah mending uninstal pindah sebelah",1,2026-03-06 08:20:48
Pengguna Google,Tidak dapat di instal terus,1,2026-03-06 08:20:45
Pengguna Google,mantap,5,2026-03-06 08:20:06
Pengguna Google,good 👍,5,2026-03-06 08:19:46
Pengguna Google,membantu,5,2026-03-06 08:19:42
Pengguna Google,apk sampah,1,2026-03-06 08:19:08
Pengguna Google,marketplace terbaik,5,2026-03-06 08:19:02
Pengguna Google,"2 paket saya stuck di gudang dan tidak dikirim2 sudah komplain berkali2 agar di kirim ulang tp tidak di kirim2 udh berhari2 ga tau dimana jd nya paket saya ga jelas bangett , bikin saya kesel menghambat kerjaan saya yg lain krna harus nunggu paket datang tp ga jelas sampe skg keberadaan paket saya dmna jd nyesel belanja di shopee",1,2026-03-06 08:17:21
Pengguna Google,"pengiriman slow, biasanya beli 4-3 hari sampai, ini sampai 8 hari belum sampai, semoga bisa lebih cepat",1,2026-03-06 08:16:33
Pengguna Google,bagus,5,2026-03-06 08:14:40
Pengguna Google,Mksh banyak sudah memudahkan kami dalam berbelanja,5,2026-03-06 08:14:30
Pengguna Google,bagus,5,2026-03-06 08:14:06
Pengguna Google,"suka sekali dengan aplikasi belanja yg satu ini, dan aku merasa puas setiap kali berbelanja. dan pernah berbelanja ditoko lain selain shopee. serius beneran",4,2026-03-06 08:13:40
Pengguna Google,"gapernah ketipu pake apk shopee,joss deh pokoknya 👍🏻👍🏻✨",5,2026-03-06 08:13:34
Pengguna Google,memuaskan,5,2026-03-06 08:13:09
Pengguna Google,bgs tp gd filtur COD ny,3,2026-03-06 08:12:32
Pengguna Google,Bagus,5,2026-03-06 08:11:39
Pengguna Google,shopee mmg bagus dan aman utk blanja,5,2026-03-06 08:11:27
Pengguna Google,shopee mantap,5,2026-03-06 08:10:22
Pengguna Google,"sudah topup shoopepay via ATM, tapi saldo tidak nambah . chat CS di suruh nunggu mulu update sudah nunggu 24 jam, di suruh buat laporan lagi dan nunggu 24 jam. ini duit ku bakal balik ga sih",5,2026-03-06 08:10:05
Pengguna Google,masalah ga selesai² dari 2023,1,2026-03-06 08:08:07
Pengguna Google,bagus cepat dan aman,5,2026-03-06 08:07:42
Pengguna Google,sering sering bagi bagi voucher diskon min,5,2026-03-06 08:06:43
Pengguna Google,cantull pol,5,2026-03-06 08:06:34
Pengguna Google,"gak bisa COD jir, padahal sebelumnya bisa aja",2,2026-03-06 08:06:31
Pengguna Google,"sekarang sudah normal lagi,",5,2026-03-06 08:05:56
Pengguna Google,"aplikasi yg kerenn, brang"" trendi harga terjangkau",5,2026-03-06 08:05:18
Pengguna Google,puas,5,2026-03-06 08:05:10
Pengguna Google,better than others,5,2026-03-06 08:04:18
Pengguna Google,sangat cocok,2,2026-03-06 08:04:15
Pengguna Google,"amanah si ya amanah,tapi bisa ga kembaliin lgi jnt😔,lama bngt jing smpe nya",2,2026-03-06 08:02:39
Pengguna Google,👍,5,2026-03-06 08:01:05
Pengguna Google,suka blnja di shopi sini pokok ny gratis ongkir.allhmdulilah tdk perna kecewa sm produk2 nya,5,2026-03-06 07:59:19
Pengguna Google,sukses dan maju terus untuk Shopee..,5,2026-03-06 07:57:54
Pengguna Google,terbaik dalam memberi pelayanan,5,2026-03-06 07:55:08
Pengguna Google,kenapa harus ada biaya biaya pengiriman khusus kalo sudah ada ongkir? sama aja bayar 2x ongkir,1,2026-03-06 07:55:01
Pengguna Google,baik,5,2026-03-06 07:54:24
Pengguna Google,Ok punya,5,2026-03-06 07:54:16
Pengguna Google,ok,5,2026-03-06 07:51:13
Pengguna Google,"duluuuuu bgt awal2 shopee kurang bagus, sering tidak sesuai barangnya TAPI SEMAKIN kesini semakin bagus. makanya udah lamaaaaaaa bgt aku slalu setia pake shopee, karena banyak promonya..... dan gratis ongkir yang Kusuka❤️❤️❤️😅. terimakasih shopee!",5,2026-03-06 07:49:11
Pengguna Google,"Edit : Gajadi kasih bintang lima, pelayanan customer servicenya payah banget,cuma dijawab asal dan laporan selesai begitu saja. Padahal masalah saya bukan karena saya tidak paham sistem, saldo shopeepay terpotong untuk bayar google play store tapi ternyata tidak masuk/tidak ada di history di google nya seolah dana menghilang,bahkan saya sudah kasih screenshot dan jelaskan masalah saya tapi sepertinya customer servicenya tidak paham dan malah menjelaskan sistem potongan padahal saya sudah tau!!!",1,2026-03-06 07:47:39
Pengguna Google,"aplikasi shopee sangat bermanfaat,karena memberi kemudahan untuk berbelanja",5,2026-03-06 07:46:23
Pengguna Google,"yang jadi kendala dari dulu cuman di waktu pengiriman,mau sistem COD atau TF masih sama lamanya minta ampun,bahkan berminggu minggu untuk menunggunya...",3,2026-03-06 07:46:23
Pengguna Google,paling jijik setiap buka aplikasi apa aja pasti yg nongol shopee......GK ada yg Laen apa........jengkelin,1,2026-03-06 07:43:55
Pengguna Google,pengiriman lagi seklai slow respon,1,2026-03-06 07:42:26
Pengguna Google,"perbaiki sistem ekspedisi nya woi, lelet banget",1,2026-03-06 07:41:00
Pengguna Google,mantap,5,2026-03-06 07:40:58
Pengguna Google,puas hasi l nya,5,2026-03-06 07:40:03
Pengguna Google,bagus banget,5,2026-03-06 07:40:01
Pengguna Google,josss,5,2026-03-06 07:38:30
Pengguna Google,sengaja kch bintang 5 biar cepet dilihat... knp sekarang video di shopee pke AI?? jarang banget sekarang Nemu manusia asli sebagai modelnya... kebanyakan AI. jadinya kurang percaya. itu sih klo aku ya ... so klo beda pendapat terserah,5,2026-03-06 07:37:08
Pengguna Google,puas belanja di shopee,5,2026-03-06 07:35:58
Pengguna Google,nggak ada veev,5,2026-03-06 07:35:07
Pengguna Google,sangat membantu,5,2026-03-06 07:34:24
Pengguna Google,aplikasi yang sangat responsible dan tangible .. terimakasih,5,2026-03-06 07:33:57
Pengguna Google,"HEH IKLAN LU NOH RIBET DIMANA"" ADA ANJ",2,2026-03-06 07:33:55
Pengguna Google,yang sudah pada download shope hati2 yah..yang pada telwt bauar spinjam juga hati2 karna shope penagihan sangat2 membuat kita tidak nyaman padahal baru telat beberapa hari saja.. jadi buay semua pengguna shope kalo mau hutang di spinjam mending di pikir2 dulu deh..bunganya juga wah banget lagi..,5,2026-03-06 07:31:29
Pengguna Google,Shopie sangat membantu memudahkan belanja,5,2026-03-06 07:30:37
Pengguna Google,"aplikasi nya oke ,sangat membantu",5,2026-03-06 07:30:30
Pengguna Google,aplikasi kurang bagus barang nya ga mura mura padahal bilang mura ternyata boong,1,2026-03-06 07:28:49
Pengguna Google,pengiriman tepat waktu dan barang sesuai dg yg di foto,5,2026-03-06 07:28:19
Pengguna Google,bagus banget,5,2026-03-06 07:27:07
Pengguna Google,bagus,5,2026-03-06 07:25:58
Pengguna Google,"mudah, cepat, dan memudahkan semuax",5,2026-03-06 07:25:09
Pengguna Google,membantu banget,5,2026-03-06 07:25:00
Pengguna Google,lama kali donlod nya wok🥴🥴😹😹😹😹😹😹😹,1,2026-03-06 07:24:22
Pengguna Google,murah meriah,5,2026-03-06 07:24:00
Pengguna Google,moga cepat di pulih kan akun saya,5,2026-03-06 07:23:49
Pengguna Google,oke kawan,2,2026-03-06 07:22:26
Pengguna Google,aplikasi wajib buat shoper holic,5,2026-03-06 07:21:03
Pengguna Google,"Jualan online lebih asik, dikasih kemudahan belanja juga.thankyou shopee",5,2026-03-06 07:20:50
Pengguna Google,bisa gratis ongkir dan aman pas diperjalanan,5,2026-03-06 07:20:25
Pengguna Google,lama pengiriman gak sesuai estimasinya,1,2026-03-06 07:19:04
Pengguna Google,mantap,5,2026-03-06 07:18:48
Pengguna Google,shopee bikin mudah,5,2026-03-06 07:15:58
Pengguna Google,"cukup bagus, cuman agak ngelag, udh si itu aja",4,2026-03-06 07:15:24
Pengguna Google,Good Job,5,2026-03-06 07:15:10
Pengguna Google,saya puas,5,2026-03-06 07:15:06
Pengguna Google,baik bagus kwalitas terjamin,5,2026-03-06 07:15:03
Pengguna Google,bagusss dan membantu,4,2026-03-06 07:13:32
Pengguna Google,sangat puas,5,2026-03-06 07:13:28
Pengguna Google,aman teroercaya,5,2026-03-06 07:13:15
Pengguna Google,mantaz,5,2026-03-06 07:12:48
Pengguna Google,mantaps,5,2026-03-06 07:12:34
Pengguna Google,terbaik,5,2026-03-06 07:12:28
Pengguna Google,keren pkkonkya,5,2026-03-06 07:12:24
Pengguna Google,oke,5,2026-03-06 07:11:00
Pengguna Google,banyakin lgi diskonnyaa,5,2026-03-06 07:10:29
Pengguna Google,perangkat shopee berat,4,2026-03-06 07:10:07
Pengguna Google,sʜᴏᴘᴇᴇ sᴀɴɢᴀᴛ ʙᴇʀɢᴜɴᴀ ᴅᴀɴ ʙᴀʀᴀɴɢ ʙᴀʀᴀɴɢ ɴʏᴀ sᴀɴɢᴀᴛ ᴍᴜʀᴀʜ,5,2026-03-06 07:09:58
Pengguna Google,saya puas bely di shoppy,5,2026-03-06 07:08:03
Pengguna Google,sangat sangat bagus dan mudah untuk berbelanja,5,2026-03-06 07:07:54
Pengguna Google,Excellent,5,2026-03-06 07:07:18
Pengguna Google,"IKLAN nya sumpah cape bgt gw, dimana2 ada iklan shopee!",1,2026-03-06 07:06:13
Pengguna Google,"cepat dan nyaman ,mudah pula belanja di shopee, tidak perlu ke mana mana,",5,2026-03-06 07:05:18
Pengguna Google,"tolong dong ini Shopee kurirnya ga sopan, ga ramah + ga sabaran bngt. masa dirmh orang teriak² ya namanya jga lgi di kmr mndi + air nyala mana ke denger, trus uda gitu paketnya di lempar lagi pliss ga sopan ga ramah bngttt.",2,2026-03-06 07:04:52
Pengguna Google,suka sama kurirnya.,5,2026-03-06 07:03:41
Pengguna Google,Best,5,2026-03-06 07:01:30
Pengguna Google,belanja di Shopee sangat mudah sambil duduk tinggal chek ot langsung jadi,5,2026-03-06 06:59:43
Pengguna Google,semakin sukses,5,2026-03-06 06:58:36
Pengguna Google,"𝗯𝗮𝗴𝘂𝘀 𝗯𝗮𝗻𝗴𝗲𝘁𝘁𝘁𝘁 𝗺𝘂𝗿𝗮𝗵𝗵"" 𝗹𝗮𝗴𝗶𝗶𝗶 𝗮𝗸𝘂𝘂 𝘀𝘂𝗸𝗮𝗮𝗮 𝗱𝗲𝗵𝗵 𝘀𝗵𝗼𝗽𝗲𝗲 𝘆𝗮𝗻𝗴 𝗻𝗴𝗲𝗯𝘂𝗮𝘁𝘁𝘁𝘁𝘁𝘁 𝗺𝗮𝗸𝗮𝘀𝗶𝗵𝗵 𝗹𝗼𝗼𝗼 𝘂𝗱𝗮𝗵𝗵𝗵 𝗺𝘂𝗱𝗮𝗯𝗯 𝗯𝗮𝗻𝗴𝗲𝘁𝘁𝘁𝘁 𝗸𝗮𝗹𝗼𝗼 𝗸𝗶𝘁𝗮𝗮𝗮 𝗺𝗮𝘂 𝗯𝗲𝗹𝗶 𝘀𝗲𝘀𝘂𝗮𝘁𝘂 𝘀𝗶𝘀𝗮𝗵 𝗸𝗶𝘁𝗮 𝗸𝗲 𝘀𝗵𝗼𝗽𝗲 𝗮𝗷𝗮𝗮 𝗴𝗮𝗺𝗽𝗮𝗻𝗴 𝗯𝗮𝗻𝗴𝗲𝘁𝘁𝘁𝘁𝘁",5,2026-03-06 06:56:56
Pengguna Google,bagus cepet,5,2026-03-06 06:56:23
Pengguna Google,"barang lumayan, tpi pesanan sering kli ada keterlambatan sampai 1-2 hri klo blom sampai tambah estimasi😮‍💨",2,2026-03-06 06:53:50
Pengguna Google,bagus banget,5,2026-03-06 06:53:27
Pengguna Google,CS Shopee jelek.,1,2026-03-06 06:52:19
Pengguna Google,top buat shopee 💗,5,2026-03-06 06:52:14
Pengguna Google,Mantap,5,2026-03-06 06:52:06
Pengguna Google,mohon lebih byk bonus nya,5,2026-03-06 06:51:35
Pengguna Google,sangat menarik dan gampang di gunakan,5,2026-03-06 06:51:25
Pengguna Google,oke,5,2026-03-06 06:51:04
Pengguna Google,sukses terus👌💯,5,2026-03-06 06:50:13
Pengguna Google,sombong bet dah lu shoppe aku lagi nonton riba2 iklan gw males beli barang di tempat lu 🐷 dasar mending beli di tokopedia lebih ramai dan GK iklan,1,2026-03-06 06:49:31
Pengguna Google,good,5,2026-03-06 06:49:26
Pengguna Google,Sangat membantu!,5,2026-03-06 06:48:07
Pengguna Google,mantap,5,2026-03-06 06:48:07
Pengguna Google,sangat sangat membantuh,5,2026-03-06 06:47:16
Pengguna Google,"bagus,,kalau pembayaran lancar limit d naikkan,,tdk seperti aplikasi sebelah sdh pernah cair 16 juta pembayaran lancar malah limit d turun kan",5,2026-03-06 06:47:05
Pengguna Google,apk ngak bersahabat payleter malah di nonatif,3,2026-03-06 06:45:31
Pengguna Google,terima kasih,4,2026-03-06 06:45:11
Pengguna Google,"sampah, kapok gue jualan dishopee ngerugiin penjual beralih ke TOKOPEDIA wkwkwk",1,2026-03-06 06:45:07
Pengguna Google,mantap barang nya,5,2026-03-06 06:43:27
Pengguna Google,sangat bagus👍👍👍👍👍👍😎,5,2026-03-06 06:42:34
Pengguna Google,"Aplikasi bagus sih tapi jasa kirimnya gak jelas, barang sudah sampai di kota tujuan tapi berkali kali di buat bukti pengantaran tertunda TANPA KONFIRMASI untuk di antar barang apaan itu di lapor juga gak ada solusi, klw emang gak bisa antar ya jangan terima orderannya hadehhhh lagi puasa bikin emosi udh meding kurir nya tidur aja deh di rumah dari pada bikin kesel orang saya paling sukak belanja di sini tapi krn ini jadi males belanja lagi udh deh habis semua barang pesanan saya sampai SAYA STOP",1,2026-03-06 06:42:10
Pengguna Google,selama ini lancar jaya,5,2026-03-06 06:41:04
Pengguna Google,"ngajuin shope pinjam,,heran gak pernah lolos skrgg padahal gak pernah telat bayar,mana di beliin nya sebulan",5,2026-03-06 06:40:40
Pengguna Google,"apk y sich ok bagus cma yg harus di perbaiki para kurir y, setiap sy belanja telat telat terus di anter bisa sampe 1 minggu bisa sampe. tolong lh perbaiki",4,2026-03-06 06:38:52
