userName,content,score,at,text_token,text_stopword,text_stemmed,clean_text,polarity_score,polarity
Pengguna Google,woy shopee kenapa sih putus mitra sama jnt segala dicek nohhh lautan paket di semarang dc paket gue udah dari bulan februari stuck di semarang dc jasa kirim spx tuh lemot kalau lagi mau lebaran atau ada even shopee tambah jasa kirimnya gitu lohh kerja sama sama jnt biar pengiriman cepet pernah juga paketku hilang entah kemana di semarang dc padahal kalau mau co lagi dah mahal soalnya beli diskon ayolah shopee jangan merasa semua bisa sendiri,1,2026-03-01 20:23:34,"['woy', 'shopee', 'kenapa', 'sih', 'putus', 'mitra', 'sama', 'jnt', 'segala', 'dicek', 'nohhh', 'lautan', 'paket', 'di', 'semarang', 'dc', 'paket', 'gue', 'udah', 'dari', 'bulan', 'februari', 'stuck', 'di', 'semarang', 'dc', 'jasa', 'kirim', 'spx', 'tuh', 'lemot', 'kalau', 'lagi', 'mau', 'lebaran', 'atau', 'ada', 'even', 'shopee', 'tambah', 'jasa', 'kirimnya', 'gitu', 'lohh', 'kerja', 'sama', 'sama', 'jnt', 'biar', 'pengiriman', 'cepet', 'pernah', 'juga', 'paketku', 'hilang', 'entah', 'kemana', 'di', 'semarang', 'dc', 'padahal', 'kalau', 'mau', 'co', 'lagi', 'dah', 'mahal', 'soalnya', 'beli', 'diskon', 'ayolah', 'shopee', 'jangan', 'merasa', 'semua', 'bisa', 'sendiri']","['shopee', 'putus', 'mitra', 'jnt', 'dicek', 'nohhh', 'lautan', 'paket', 'semarang', 'dc', 'paket', 'gue', 'udah', 'februari', 'stuck', 'semarang', 'dc', 'jasa', 'kirim', 'spx', 'tuh', 'lemot', 'lebaran', 'even', 'shopee', 'jasa', 'kirimnya', 'gitu', 'lohh', 'kerja', 'jnt', 'biar', 'pengiriman', 'cepet', 'paketku', 'hilang', 'kemana', 'semarang', 'dc', 'co', 'dah', 'mahal', 'beli', 'diskon', 'ayolah', 'shopee']",shopee putus mitra jnt cek nohhh laut paket semarang dc paket gue udah februari stuck semarang dc jasa kirim spx tuh lot lebaran even shopee jasa kirim gitu lohh kerja jnt biar kirim cepet paket hilang mana semarang dc co dah mahal beli diskon ayo shopee,shopee putus mitra jnt cek nohhh laut paket semarang dc paket gue udah februari stuck semarang dc jasa kirim spx tuh lot lebaran even shopee jasa kirim gitu lohh kerja jnt biar kirim cepet paket hilang mana semarang dc co dah mahal beli diskon ayo shopee,15.0,positif
Pengguna Google,halo pihak shopee entah pihak anda a gimna ya makin ksini makin smakain banyak yang komplin estimasi waktu dan anda seenak jidat ngubah estimasipdhal barangny sgt di di btuhkn mentang anda sekrang jdi online shop trbesar di indonesia saat ini kelakuan anda se enak jidat anda sendiri apknya bgs cmn spxnya yang kterlaluan penguna aktif anda hilang per baru tau rasa anda nnti dn lg apa yang di larang di shopee seperti ikan kalo gg bleh jgan di antar kmblikan jgn mlah di curi isinya,1,2026-03-05 11:01:42,"['halo', 'pihak', 'shopee', 'entah', 'pihak', 'anda', 'a', 'gimna', 'ya', 'makin', 'ksini', 'makin', 'smakain', 'banyak', 'yang', 'komplin', 'estimasi', 'waktu', 'dan', 'anda', 'seenak', 'jidat', 'ngubah', 'estimasipdhal', 'barangny', 'sgt', 'di', 'di', 'btuhkn', 'mentang', 'anda', 'sekrang', 'jdi', 'online', 'shop', 'trbesar', 'di', 'indonesia', 'saat', 'ini', 'kelakuan', 'anda', 'se', 'enak', 'jidat', 'anda', 'sendiri', 'apknya', 'bgs', 'cmn', 'spxnya', 'yang', 'kterlaluan', 'penguna', 'aktif', 'anda', 'hilang', 'per', 'baru', 'tau', 'rasa', 'anda', 'nnti', 'dn', 'lg', 'apa', 'yang', 'di', 'larang', 'di', 'shopee', 'seperti', 'ikan', 'kalo', 'gg', 'bleh', 'jgan', 'di', 'antar', 'kmblikan', 'jgn', 'mlah', 'di', 'curi', 'isinya']","['halo', 'shopee', 'gimna', 'ksini', 'smakain', 'komplin', 'estimasi', 'seenak', 'jidat', 'ngubah', 'estimasipdhal', 'barangny', 'sgt', 'btuhkn', 'mentang', 'sekrang', 'jdi', 'online', 'shop', 'trbesar', 'indonesia', 'kelakuan', 'enak', 'jidat', 'apknya', 'bgs', 'cmn', 'spxnya', 'kterlaluan', 'penguna', 'aktif', 'hilang', 'tau', 'nnti', 'dn', 'lg', 'larang', 'shopee', 'ikan', 'kalo', 'gg', 'bleh', 'jgan', 'kmblikan', 'jgn', 'mlah', 'curi', 'isinya']",halo shopee gimna ksini smakain komplin estimasi enak jidat ngubah estimasipdhal barangny sgt btuhkn mentang sekrang jdi online shop trbesar indonesia laku enak jidat apknya bgs cmn spxnya kterlaluan penguna aktif hilang tau nnti dn lg larang shopee ikan kalo gg bleh jgan kmblikan jgn mlah curi isi,halo shopee gimna ksini smakain komplin estimasi enak jidat ngubah estimasipdhal barangny sgt btuhkn mentang sekrang jdi online shop trbesar indonesia laku enak jidat apknya bgs cmn spxnya kterlaluan penguna aktif hilang tau nnti dn lg larang shopee ikan kalo gg bleh jgan kmblikan jgn mlah curi isi,-17.0,negatif
Pengguna Google,shopee bagus sekali semoga ke depannya lebih baik lagi,5,2026-02-24 03:15:14,"['shopee', 'bagus', 'sekali', 'semoga', 'ke', 'depannya', 'lebih', 'baik', 'lagi']","['shopee', 'bagus', 'semoga', 'depannya']",shopee bagus moga depan,shopee bagus moga depan,0.0,netral
Pengguna Google,ok,5,2026-02-24 10:52:22,['ok'],['ok'],ok,ok,4.0,positif
Pengguna Google,ok,5,2026-02-25 21:13:00,['ok'],['ok'],ok,ok,4.0,positif
Pengguna Google,kasih ranting dlu pengiriman lambat tidak sesuai estimasi yang telah ada terimakasih sebelumnya minta maaf atas kata saya yang tidak sopan,2,2026-02-24 03:12:53,"['kasih', 'ranting', 'dlu', 'pengiriman', 'lambat', 'tidak', 'sesuai', 'estimasi', 'yang', 'telah', 'ada', 'terimakasih', 'sebelumnya', 'minta', 'maaf', 'atas', 'kata', 'saya', 'yang', 'tidak', 'sopan']","['kasih', 'ranting', 'dlu', 'pengiriman', 'lambat', 'sesuai', 'estimasi', 'terimakasih', 'maaf', 'sopan']",kasih ranting dlu kirim lambat sesuai estimasi terimakasih maaf sopan,kasih ranting dlu kirim lambat sesuai estimasi terimakasih maaf sopan,9.0,positif
Pengguna Google,banyakin lgi diskonnyaa,5,2026-03-06 07:10:29,"['banyakin', 'lgi', 'diskonnyaa']","['banyakin', 'lgi', 'diskonnyaa']",banyakin lgi diskonnyaa,banyakin lgi diskonnyaa,0.0,netral
Pengguna Google,min ko sekarang gabisa cod mau pesen gabisa ini sebagian atau emang gabisa cod lagi,3,2026-02-25 12:00:49,"['min', 'ko', 'sekarang', 'gabisa', 'cod', 'mau', 'pesen', 'gabisa', 'ini', 'sebagian', 'atau', 'emang', 'gabisa', 'cod', 'lagi']","['min', 'ko', 'gabisa', 'cod', 'pesen', 'gabisa', 'emang', 'gabisa', 'cod']",min ko gabisa cod sen gabisa emang gabisa cod,min ko gabisa cod sen gabisa emang gabisa cod,0.0,netral
Pengguna Google,mantap,5,2026-02-23 23:15:22,['mantap'],['mantap'],mantap,mantap,3.0,positif
Pengguna Google,sudah minggu lebih barang saya belum datang,1,2026-03-06 01:56:58,"['sudah', 'minggu', 'lebih', 'barang', 'saya', 'belum', 'datang']","['minggu', 'barang']",minggu barang,minggu barang,0.0,netral
Pengguna Google,keren,5,2026-03-06 06:30:45,['keren'],['keren'],keren,keren,3.0,positif
Pengguna Google,mantap sangt membantu sekali,4,2026-03-03 22:24:55,"['mantap', 'sangt', 'membantu', 'sekali']","['mantap', 'sangt', 'membantu']",mantap sangt bantu,mantap sangt bantu,2.0,positif
Pengguna Google,shopee adh platform jual beli yang paling aku suka,5,2026-02-24 22:06:54,"['shopee', 'adh', 'platform', 'jual', 'beli', 'yang', 'paling', 'aku', 'suka']","['shopee', 'adh', 'platform', 'jual', 'beli', 'suka']",shopee adh platform jual beli suka,shopee adh platform jual beli suka,1.0,positif
Pengguna Google,kurir nya sangat tidak ramah cakap nya saat pemilangan barang yang tidak sesuai,1,2026-02-25 12:04:21,"['kurir', 'nya', 'sangat', 'tidak', 'ramah', 'cakap', 'nya', 'saat', 'pemilangan', 'barang', 'yang', 'tidak', 'sesuai']","['kurir', 'ramah', 'cakap', 'pemilangan', 'barang', 'sesuai']",kurir ramah cakap pilang barang sesuai,kurir ramah cakap pilang barang sesuai,3.0,positif
Pengguna Google,mesan reguler rasa cargo sering lwt dari estimasi,1,2026-03-01 08:05:27,"['mesan', 'reguler', 'rasa', 'cargo', 'sering', 'lwt', 'dari', 'estimasi']","['mesan', 'reguler', 'cargo', 'lwt', 'estimasi']",mesan reguler cargo lwt estimasi,mesan reguler cargo lwt estimasi,0.0,netral
Pengguna Google,ini koinnya untuk apa dan cara mghasilkanya gmn,5,2026-03-01 19:16:30,"['ini', 'koinnya', 'untuk', 'apa', 'dan', 'cara', 'mghasilkanya', 'gmn']","['koinnya', 'mghasilkanya', 'gmn']",koin mghasilkanya gmn,koin mghasilkanya gmn,0.0,netral
Pengguna Google,saya puas belanja di shopee tapi har ini saya kecewa karna saya order kereta api gak ada keretanya yang dtang cuma relnya,4,2026-03-03 13:20:53,"['saya', 'puas', 'belanja', 'di', 'shopee', 'tapi', 'har', 'ini', 'saya', 'kecewa', 'karna', 'saya', 'order', 'kereta', 'api', 'gak', 'ada', 'keretanya', 'yang', 'dtang', 'cuma', 'relnya']","['puas', 'belanja', 'shopee', 'har', 'kecewa', 'karna', 'order', 'kereta', 'api', 'keretanya', 'dtang', 'relnya']",puas belanja shopee har kecewa karna order kereta api kereta dtang rel,puas belanja shopee har kecewa karna order kereta api kereta dtang rel,-7.0,negatif
Pengguna Google,kenapa saya tidak bisa belanja lagi di shopee,3,2026-02-25 11:53:52,"['kenapa', 'saya', 'tidak', 'bisa', 'belanja', 'lagi', 'di', 'shopee']","['belanja', 'shopee']",belanja shopee,belanja shopee,-1.0,negatif
Pengguna Google,bagus,5,2026-03-03 05:05:54,['bagus'],['bagus'],bagus,bagus,-1.0,negatif
Pengguna Google,okee,4,2026-03-01 07:24:49,['okee'],['okee'],okee,okee,0.0,netral
Pengguna Google,pengiriman lama stuck di dc berharihari shoope express,1,2026-03-01 08:35:12,"['pengiriman', 'lama', 'stuck', 'di', 'dc', 'berharihari', 'shoope', 'express']","['pengiriman', 'stuck', 'dc', 'berharihari', 'shoope', 'express']",kirim stuck dc berharihari shoope express,kirim stuck dc berharihari shoope express,0.0,netral
Pengguna Google,awal² belanja di shopee nyaman banget bintang banget sering freong rupiah bisa pilih ekspedisi sesuka hati makin kesini pengiriman shopee di embat semua sama si spx yang kataku super duper lambat banget dan bikin ga nyaman apalagi kalo kita selak butuh barang yang kita beli dgn harapan cepat sampai eh lama banget sampe ngendep di drop center nya spx luamaaa banget kita dah ga ada kesabaran untuk nunggu spx yang lambat banget skrg aja deh buat shopee izzziinnn bikin kebijakan yang bener napa,1,2026-03-04 06:03:18,"['awal²', 'belanja', 'di', 'shopee', 'nyaman', 'banget', 'bintang', 'banget', 'sering', 'freong', 'rupiah', 'bisa', 'pilih', 'ekspedisi', 'sesuka', 'hati', 'makin', 'kesini', 'pengiriman', 'shopee', 'di', 'embat', 'semua', 'sama', 'si', 'spx', 'yang', 'kataku', 'super', 'duper', 'lambat', 'banget', 'dan', 'bikin', 'ga', 'nyaman', 'apalagi', 'kalo', 'kita', 'selak', 'butuh', 'barang', 'yang', 'kita', 'beli', 'dgn', 'harapan', 'cepat', 'sampai', 'eh', 'lama', 'banget', 'sampe', 'ngendep', 'di', 'drop', 'center', 'nya', 'spx', 'luamaaa', 'banget', 'kita', 'dah', 'ga', 'ada', 'kesabaran', 'untuk', 'nunggu', 'spx', 'yang', 'lambat', 'banget', 'skrg', 'aja', 'deh', 'buat', 'shopee', 'izzziinnn', 'bikin', 'kebijakan', 'yang', 'bener', 'napa']","['awal²', 'belanja', 'shopee', 'nyaman', 'banget', 'bintang', 'banget', 'freong', 'rupiah', 'pilih', 'ekspedisi', 'sesuka', 'hati', 'kesini', 'pengiriman', 'shopee', 'embat', 'si', 'spx', 'kataku', 'super', 'duper', 'lambat', 'banget', 'bikin', 'nyaman', 'kalo', 'selak', 'butuh', 'barang', 'beli', 'dgn', 'harapan', 'cepat', 'eh', 'banget', 'sampe', 'ngendep', 'drop', 'center', 'spx', 'luamaaa', 'banget', 'dah', 'kesabaran', 'nunggu', 'spx', 'lambat', 'banget', 'skrg', 'aja', 'deh', 'shopee', 'izzziinnn', 'bikin', 'kebijakan', 'bener', 'napa']",awal belanja shopee nyaman banget bintang banget freong rupiah pilih ekspedisi suka hati kesini kirim shopee embat si spx kata super duper lambat banget bikin nyaman kalo selak butuh barang beli dgn harap cepat eh banget sampe ngendep drop center spx luamaaa banget dah sabar nunggu spx lambat banget skrg aja deh shopee izzziinnn bikin bijak bener napa,awal belanja shopee nyaman banget bintang banget freong rupiah pilih ekspedisi suka hati kesini kirim shopee embat si spx kata super duper lambat banget bikin nyaman kalo selak butuh barang beli dgn harap cepat eh banget sampe ngendep drop center spx luamaaa banget dah sabar nunggu spx lambat banget skrg aja deh shopee izzziinnn bikin bijak bener napa,2.0,positif
Pengguna Google,aplikasi ancur,1,2026-02-25 13:04:52,"['aplikasi', 'ancur']","['aplikasi', 'ancur']",aplikasi ancur,aplikasi ancur,3.0,positif
Pengguna Google,marketplace terburuk maksa buat ekspedisi tapi pelayanan paling jelek udah paling lama proses pengantaran retur barang seenaknya tanpa konfirmasi ngilangin barang juga cuman modal minta maaf aja kalau nggak mampu bersaing dengan ekspedisi lain soal kualitas lebih baik fokus ke marketplace aja,1,2026-03-05 03:04:07,"['marketplace', 'terburuk', 'maksa', 'buat', 'ekspedisi', 'tapi', 'pelayanan', 'paling', 'jelek', 'udah', 'paling', 'lama', 'proses', 'pengantaran', 'retur', 'barang', 'seenaknya', 'tanpa', 'konfirmasi', 'ngilangin', 'barang', 'juga', 'cuman', 'modal', 'minta', 'maaf', 'aja', 'kalau', 'nggak', 'mampu', 'bersaing', 'dengan', 'ekspedisi', 'lain', 'soal', 'kualitas', 'lebih', 'baik', 'fokus', 'ke', 'marketplace', 'aja']","['marketplace', 'terburuk', 'maksa', 'ekspedisi', 'pelayanan', 'jelek', 'udah', 'proses', 'pengantaran', 'retur', 'barang', 'konfirmasi', 'ngilangin', 'barang', 'cuman', 'modal', 'maaf', 'aja', 'nggak', 'bersaing', 'ekspedisi', 'kualitas', 'fokus', 'marketplace', 'aja']",marketplace buruk maksa ekspedisi layan jelek udah proses antar retur barang konfirmasi ngilangin barang cuman modal maaf aja nggak saing ekspedisi kualitas fokus marketplace aja,marketplace buruk maksa ekspedisi layan jelek udah proses antar retur barang konfirmasi ngilangin barang cuman modal maaf aja nggak saing ekspedisi kualitas fokus marketplace aja,-4.0,negatif
Pengguna Google,ongkir trjangkau,5,2026-02-23 03:16:00,"['ongkir', 'trjangkau']","['ongkir', 'trjangkau']",ongkir trjangkau,ongkir trjangkau,0.0,netral
Pengguna Google,dengan belanja d sopee bisa hemat belanjaan beneeer dari sebulan saya belanja d sopee yang saya butuhkan waktu ituada sisa uang rp pdhl beli barang kecil aja gak yang ratudan saya bandingkan beli d tempat tinggal saya trima kasih stlh ada aplikasi sopee mantab berbelanja smg tetap amanah dan terpercaya,5,2026-02-28 05:16:11,"['dengan', 'belanja', 'd', 'sopee', 'bisa', 'hemat', 'belanjaan', 'beneeer', 'dari', 'sebulan', 'saya', 'belanja', 'd', 'sopee', 'yang', 'saya', 'butuhkan', 'waktu', 'ituada', 'sisa', 'uang', 'rp', 'pdhl', 'beli', 'barang', 'kecil', 'aja', 'gak', 'yang', 'ratudan', 'saya', 'bandingkan', 'beli', 'd', 'tempat', 'tinggal', 'saya', 'trima', 'kasih', 'stlh', 'ada', 'aplikasi', 'sopee', 'mantab', 'berbelanja', 'smg', 'tetap', 'amanah', 'dan', 'terpercaya']","['belanja', 'sopee', 'hemat', 'belanjaan', 'beneeer', 'sebulan', 'belanja', 'sopee', 'butuhkan', 'ituada', 'sisa', 'uang', 'rp', 'pdhl', 'beli', 'barang', 'aja', 'ratudan', 'bandingkan', 'beli', 'tinggal', 'trima', 'kasih', 'stlh', 'aplikasi', 'sopee', 'mantab', 'berbelanja', 'smg', 'amanah', 'terpercaya']",belanja sopee hemat belanja beneeer bulan belanja sopee butuh ituada sisa uang rp pdhl beli barang aja ratudan banding beli tinggal trima kasih stlh aplikasi sopee mantab belanja smg amanah percaya,belanja sopee hemat belanja beneeer bulan belanja sopee butuh ituada sisa uang rp pdhl beli barang aja ratudan banding beli tinggal trima kasih stlh aplikasi sopee mantab belanja smg amanah percaya,-4.0,negatif
Pengguna Google,ngumpulin koinnya seminggu di ambil game capit sialan ga nyampe semenit habis ga niat ngasih koin mah ilangin aja koin shopee nya ga guna juga asu,3,2026-03-03 18:45:20,"['ngumpulin', 'koinnya', 'seminggu', 'di', 'ambil', 'game', 'capit', 'sialan', 'ga', 'nyampe', 'semenit', 'habis', 'ga', 'niat', 'ngasih', 'koin', 'mah', 'ilangin', 'aja', 'koin', 'shopee', 'nya', 'ga', 'guna', 'juga', 'asu']","['ngumpulin', 'koinnya', 'seminggu', 'ambil', 'game', 'capit', 'sialan', 'nyampe', 'semenit', 'habis', 'niat', 'ngasih', 'koin', 'mah', 'ilangin', 'aja', 'koin', 'shopee', 'asu']",ngumpulin koin minggu ambil game capit sial nyampe menit habis niat ngasih koin mah ilangin aja koin shopee asu,ngumpulin koin minggu ambil game capit sial nyampe menit habis niat ngasih koin mah ilangin aja koin shopee asu,-9.0,negatif
Pengguna Google,ok,4,2026-03-05 22:57:30,['ok'],['ok'],ok,ok,4.0,positif
Pengguna Google,sangat rekomendasi,5,2026-02-23 02:15:07,"['sangat', 'rekomendasi']",['rekomendasi'],rekomendasi,rekomendasi,0.0,netral
Pengguna Google,aplikasi gk guna menguntungkan customer dan merugikan driver,1,2026-02-28 10:20:47,"['aplikasi', 'gk', 'guna', 'menguntungkan', 'customer', 'dan', 'merugikan', 'driver']","['aplikasi', 'gk', 'menguntungkan', 'customer', 'merugikan', 'driver']",aplikasi gk untung customer rugi driver,aplikasi gk untung customer rugi driver,0.0,netral
Pengguna Google,ok she,5,2026-02-23 14:20:43,"['ok', 'she']",['ok'],ok,ok,4.0,positif
Pengguna Google,ssngat membantu sekali,5,2026-03-04 16:24:02,"['ssngat', 'membantu', 'sekali']","['ssngat', 'membantu']",ssngat bantu,ssngat bantu,-1.0,negatif
Pengguna Google,barang bagus sesuai,5,2026-03-04 19:33:22,"['barang', 'bagus', 'sesuai']","['barang', 'bagus', 'sesuai']",barang bagus sesuai,barang bagus sesuai,2.0,positif
Pengguna Google,shopee sangat amat lambat selesaikan masalah kurir yang salah kirim ke alamat padahal hari lalu udah bikin laporan ke cs tapi ngga ada penyelesaian,1,2026-02-23 15:23:13,"['shopee', 'sangat', 'amat', 'lambat', 'selesaikan', 'masalah', 'kurir', 'yang', 'salah', 'kirim', 'ke', 'alamat', 'padahal', 'hari', 'lalu', 'udah', 'bikin', 'laporan', 'ke', 'cs', 'tapi', 'ngga', 'ada', 'penyelesaian']","['shopee', 'lambat', 'selesaikan', 'kurir', 'salah', 'kirim', 'alamat', 'udah', 'bikin', 'laporan', 'cs', 'ngga', 'penyelesaian']",shopee lambat selesai kurir salah kirim alamat udah bikin lapor cs ngga selesai,shopee lambat selesai kurir salah kirim alamat udah bikin lapor cs ngga selesai,-7.0,negatif
Pengguna Google,makin lama makin parah pengirimannya masa barang dari jakarta ke palembang skrg bisa sampai minggh mending di uninstall aja ni aplikasi enakan di toktok pengiriman nya jelas dan datang tepat waktu skrg mending hapus aplikasi ini di hp kalian,1,2026-03-01 11:18:08,"['makin', 'lama', 'makin', 'parah', 'pengirimannya', 'masa', 'barang', 'dari', 'jakarta', 'ke', 'palembang', 'skrg', 'bisa', 'sampai', 'minggh', 'mending', 'di', 'uninstall', 'aja', 'ni', 'aplikasi', 'enakan', 'di', 'toktok', 'pengiriman', 'nya', 'jelas', 'dan', 'datang', 'tepat', 'waktu', 'skrg', 'mending', 'hapus', 'aplikasi', 'ini', 'di', 'hp', 'kalian']","['parah', 'pengirimannya', 'barang', 'jakarta', 'palembang', 'skrg', 'minggh', 'mending', 'uninstall', 'aja', 'ni', 'aplikasi', 'enakan', 'toktok', 'pengiriman', 'skrg', 'mending', 'hapus', 'aplikasi', 'hp']",parah kirim barang jakarta palembang skrg minggh mending uninstall aja ni aplikasi enak toktok kirim skrg mending hapus aplikasi hp,parah kirim barang jakarta palembang skrg minggh mending uninstall aja ni aplikasi enak toktok kirim skrg mending hapus aplikasi hp,2.0,positif
Pengguna Google,aplikasi yang kerenn brang trendi harga terjangkau,5,2026-03-06 08:05:18,"['aplikasi', 'yang', 'kerenn', 'brang', 'trendi', 'harga', 'terjangkau']","['aplikasi', 'kerenn', 'brang', 'trendi', 'harga', 'terjangkau']",aplikasi kerenn brang trendi harga jangkau,aplikasi kerenn brang trendi harga jangkau,9.0,positif
Pengguna Google,aplikasi ini sangat bagus membantu sekali,5,2026-02-24 01:47:18,"['aplikasi', 'ini', 'sangat', 'bagus', 'membantu', 'sekali']","['aplikasi', 'bagus', 'membantu']",aplikasi bagus bantu,aplikasi bagus bantu,1.0,positif
Pengguna Google,good,5,2026-03-05 14:25:51,['good'],['good'],good,good,5.0,positif
Pengguna Google,merasa puas aktifitas dengan aplikasinya,4,2026-02-27 10:08:41,"['merasa', 'puas', 'aktifitas', 'dengan', 'aplikasinya']","['puas', 'aktifitas', 'aplikasinya']",puas aktifitas aplikasi,puas aktifitas aplikasi,6.0,positif
Pengguna Google,mayan buat yang mager,5,2026-03-03 07:40:03,"['mayan', 'buat', 'yang', 'mager']","['mayan', 'mager']",mayan mager,mayan mager,-4.0,negatif
Pengguna Google,tiga bintang aja dulu min,3,2026-02-26 07:41:27,"['tiga', 'bintang', 'aja', 'dulu', 'min']","['bintang', 'aja', 'min']",bintang aja min,bintang aja min,1.0,positif
Pengguna Google,tidak recomendpaket tidak ada datang sama sekali malah di bilang saya menolak paket,1,2026-03-05 14:28:10,"['tidak', 'recomendpaket', 'tidak', 'ada', 'datang', 'sama', 'sekali', 'malah', 'di', 'bilang', 'saya', 'menolak', 'paket']","['recomendpaket', 'bilang', 'menolak', 'paket']",recomendpaket bilang tolak paket,recomendpaket bilang tolak paket,0.0,netral
Pengguna Google,baik bgussssssssssssssssssss,5,2026-02-24 22:50:19,"['baik', 'bgussssssssssssssssssss']",['bgussssssssssssssssssss'],bgussssssssssssssssssss,bgussssssssssssssssssss,0.0,netral
